Ticker,IndexMarketCap,Income,Sales,Booksh,Cashsh,Dividend,Dividend_Percentage,Employees,Recom,PriceToEarnings,ForwardPTE,PEGPriceToSales,PriceToBook,PutCallRatio,PFCF,QuickRatio,CurrentRatio,DebtEquity,LdDebtEquity,SMA20,SMA50,SMA200,ROA,ROE,ROI,GrossMargin,OperationalMargin,ProfitMargin,Payout,SHSOutstanding,ShsFloat,ShoartFloat,ShortRatio,TargetPrice,52WH,52WL,AVGVol,Vol,PerformaceHalfYear,PerformanceYear,PerformanceYTD,,,,
[['JWN'], '-', '4.57B', '0.00M', '13.40B', '1.69', '2.99', '-', '-', '62000', '3.10', '-', '11.77', '-', '0.34', '16.64', '9.39', '11.05', '0.30', '0.90', '10.63', '10.63', '-4.72%', '-12.79%', '-19.47%', '0.00%', '0.00%', '-14.20%', '34.80%', '1.50%', '0.00%', '0.00%', '159.00M', '111.91M', '19.28%', '4.79', '34.78', '-39.46%', '139.93%', '4.51M', '5,96,821', '-33.82%', '88.22%', '-9.90%']
[['NUS'], '-', '2.21B', '236.50M', '2.83B', '18.31', '7.49', '1.52', '3.49%', '5000', '2.40', '9.59', '8.99', '1.41', '0.78', '2.38', '5.82', '33.34', '0.90', '1.60', '0.48', '0.31', '-11.37%', '-16.10%', '-19.96%', '12.20%', '26.90%', '15.60%', '74.60%', '11.00%', '8.40%', '32.40%', '50.12M', '49.26M', '4.76%', '4.63', '67.20', '-31.76%', '5.62%', '506.28K', '1,382,932', '-19.82%', '-17.25%', '-20.25%']
[['NUVA'], '-', '3.12B', '1.90M', '1.15B', '16.31', '3.88', '-', '-', '2700', '2.60', '1690.00', '21.25', '90.27', '2.70', '3.63', '15.26', '24.90', '2.30', '4.00', '1.05', '1.05', '-0.55%', '-3.45%', '-4.50%', '0.10%', '0.20%', '2.10%', '72.30%', '6.10%', '0.20%', '0.00%', '51.57M', '51.35M', '7.66%', '6.46', '73.69', '-18.54%', '37.21%', '608.61K', '917,987', '-11.82%', '11.88%', '5.01%'],
[['NVST'], '-', '6.90B', '305.80M', '2.82B', '24.00', '3.41', '-', '-', '12400', '2.00', '24.47', '19.96', '-', '2.45', '1.77', '12.46', '16.28', '0.90', '1.10', '0.34', '0.23', '-0.22%', '1.18%', '5.80%', '4.70%', '8.20%', '1.80%', '55.70%', '13.20%', '10.80%', '0.00%', '161.20M', '160.90M', '6.25%', '6.36', '53.00', '-8.58%', '88.94%', '1.58M', '2,693,943', '2.63%', '65.87%', '26.09%']
[['NVT'], '-', '5.52B', '40.00M', '2.18B', '14.85', '0.60', '0.70', '2.14%', '8800', '2.10', '135.44', '15.31', '8.16', '2.53', '2.20', '54.21', '23.21', '1.20', '1.70', '0.44', '0.43', '-2.50%', '0.54%', '13.22%', '0.90%', '1.60%', '0.00%', '38.40%', '4.70%', '1.80%', '282.70%', '167.90M', '166.98M', '0.79%', '1.66', '41.14', '-6.66%', '92.91%', '794.06K', '1,558,861', '13.57%', '72.06%', '40.15%']
[['NWE'], '-', '3.19B', '183.30M', '1.29B', '42.70', '0.11', '2.48', '4.12%', '1530', '2.10', '16.70', '16.46', '3.71', '2.47', '1.41', '541.06', '-', '0.80', '1.00', '1.16', '1.16', '-5.46%', '-4.34%', '-2.55%', '2.90%', '8.70%', '5.50%', '71.70%', '19.80%', '14.20%', '67.50%', '50.99M', '50.85M', '1.54%', '3.06', '70.43', '-15.06%', '26.80%', '255.63K', '764,715', '-5.48%', '20.35%', '3.14%'],
[['NYCB'], '-', '5.92B', '493.80M', '1.70B', '13.82', '5.99', '0.68', '5.35%', '2948', '2.20', '11.94', '8.86', '-', '3.49', '0.92', '2.13', '-', '-', '-', '0.10', '0.10', '1.97%', '5.69%', '9.35%', '1.00%', '8.90%', '13.70%', '-', '73.00%', '33.10%', '56.00%', '464.09M', '455.91M', '10.43%', '7.39', '15.13', '-3.85%', '64.77%', '6.44M', '9,606,685', '4.69%', '40.86%', '20.57%']
[['NYT'], '-', '8.14B', '139.00M', '1.91B', '8.43', '3.94', '0.28', '0.58%', '4700', '2.30', '58.92', '36.87', '5.67', '4.27', '5.77', '12.35', '36.97', '2.00', '2.00', '0.00', '0.00', '-3.51%', '3.44%', '2.70%', '6.10%', '10.40%', '6.10%', '48.20%', '8.60%', '7.30%', '31.40%', '168.01M', '164.57M', '9.31%', '11.31', '52.29', '-17.13%', '30.80%', '1.35M', '5,987,446', '-2.52%', '15.09%', '-5.99%']
[['OFC'], '-', '3.17B', '85.10M', '644.90M', '14.62', '0.15', '1.10', '4.06%', '406', '1.80', '35.79', '26.96', '4.36', '4.92', '1.85', '184.48', '35.89', '-', '-', '0.00', '1.29', '-3.45%', '-5.44%', '-1.39%', '2.10%', '5.20%', '4.90%', '55.20%', '19.80%', '13.20%', '144.60%', '111.97M', '111.95M', '1.77%', '1.89', '33.00', '-11.21%', '24.95%', '1.05M', '1,872,998', '-0.48%', '12.97%', '3.87%']
[['OGE'], '-', '6.83B', '397.80M', '3.40B', '18.19', '0.00', '1.61', '4.77%', '2360', '2.30', '16.99', '15.55', '4.36', '2.01', '1.85', '-', '-', '0.40', '0.50', '1.34', '1.23', '-4.61%', '-3.01%', '1.86%', '3.50%', '10.90%', '9.00%', '43.50%', '15.30%', '11.70%', '80.20%', '200.20M', '199.63M', '1.14%', '1.98', '37.67', '-8.17%', '19.43%', '1.15M', '2,957,494', '4.52%', '14.84%', '5.90%']
[['OGS'], '-', '3.55B', '205.10M', '1.67B', '43.34', '3.79', '2.32', '3.61%', '3700', '2.80', '16.77', '15.71', '3.35', '2.12', '1.48', '16.97', '-', '1.30', '1.60', '1.76', '1.76', '-9.02%', '-11.39%', '-14.04%', '2.90%', '9.10%', '6.20%', '60.70%', '18.40%', '12.30%', '58.30%', '53.47M', '52.53M', '1.62%', '3.93', '79.50', '-22.03%', '-0.42%', '216.60K', '1,177,552', '-14.04%', '-6.82%', '-16.31%']
[['OHI'], '-', '7.73B', '214.60M', '914.20M', '16.98', '0.42', '2.68', '8.41%', '68', '2.40', '36.59', '17.88', '2.32', '8.45', '1.88', '76.67', '21.29', '-', '-', '1.31', '1.31', '-3.76%', '-8.69%', '-12.67%', '2.20%', '5.50%', '1.50%', '98.80%', '23.30%', '23.50%', '293.60%', '236.23M', '232.43M', '4.07%', '4.77', '39.29', '-18.93%', '13.50%', '1.98M', '3,668,646', '-12.68%', '-2.09%', '-12.25%']
[['OLED'], '-', '9.28B', '185.40M', '522.30M', '20.96', '15.48', '0.80', '0.41%', '349', '2.20', '49.96', '36.16', '1.48', '17.76', '9.34', '12.65', '87.68', '5.50', '6.10', '0.00', '0.00', '-4.29%', '-6.93%', '-11.93%', '14.40%', '19.80%', '14.00%', '79.30%', '43.60%', '35.50%', '17.80%', '47.30M', '43.06M', '1.93%', '3.01', '251.00', '-25.51%', '21.58%', '276.64K', '1,73,253', '-14.76%', '15.99%', '-14.82%']
[['OLLI'], '-', '4.57B', '199.40M', '1.80B', '21.42', '6.61', '-', '-', '4400', '2.50', '22.52', '22.00', '5.36', '2.54', '3.17', '10.29', '28.10', '1.80', '3.40', '0.00', '0.00', '-9.30%', '-18.84%', '-21.75%', '9.90%', '14.80%', '18.10%', '40.10%', '14.40%', '11.10%', '0.00%', '65.31M', '56.41M', '17.79%', '9.38', '87.15', '-44.96%', '4.07%', '1.07M', '1,607,857', '-24.15%', '-19.25%', '-16.86%']
[['OLN'], '-', '7.69B', '-170.40M', '7.23B', '12.97', '1.72', '0.80', '1.65%', '8000', '1.80', '-', '7.38', '-', '1.06', '3.74', '28.20', '10.61', '1.10', '1.60', '1.63', '1.63', '0.80%', '4.47%', '25.70%', '-2.00%', '-10.20%', '-13.10%', '18.40%', '2.40%', '-2.40%', '-', '159.90M', '159.75M', '2.47%', '3.08', '62.25', '-6.76%', '324.61%', '1.28M', '2,344,768', '21.80%', '292.00%', '97.43%']
[['OPCH'], '-', '4.63B', '48.50M', '3.21B', '5.88', '0.88', '-', '-', '5146', '1.60', '96.44', '29.46', '9.64', '1.45', '4.38', '29.42', '32.72', '1.20', '1.60', '1.07', '1.06', '-0.03%', '12.25%', '30.99%', '1.80%', '4.70%', '5.60%', '22.50%', '4.90%', '1.50%', '0.00%', '179.84M', '132.54M', '4.19%', '2.65', '27.31', '-8.72%', '139.53%', '2.10M', '5,717,267', '36.60%', '130.32%', '64.64%']
[['ORI'], '-', '7.16B', '1.58B', '8.16B', '22.60', '0.35', '0.88', '3.83%', '9000', '2.30', '4.35', '9.71', '0.43', '0.88', '1.02', '65.56', '10.19', '-', '-', '0.23', '0.23', '-4.70%', '-2.84%', '7.28%', '6.80%', '24.90%', '10.60%', '-', '13.40%', '19.40%', '16.20%', '299.94M', '283.39M', '1.20%', '1.72', '28.00', '-8.39%', '84.91%', '1.97M', '5,784,799', '11.95%', '71.03%', '30.68%']
[['OSK'], '-', '7.52B', '483.00M', '7.46B', '46.94', '16.78', '1.32', '1.22%', '14400', '1.90', '15.51', '12.83', '0.73', '1.01', '2.30', '6.45', '7.45', '1.50', '2.10', '0.25', '0.25', '-3.58%', '-6.79%', '-3.63%', '7.80%', '16.10%', '10.20%', '16.50%', '7.60%', '6.50%', '18.30%', '68.78M', '68.23M', '2.20%', '3.12', '144.71', '-21.31%', '62.08%', '480.62K', '835,913', '-10.08%', '36.73%', '25.68%'],
[['OC'], '-', '9.45B', '946.00M', '7.98B', '39.36', '8.62', '1.04', '1.13%', '19000', '2.50', '10.39', '9.88', '1.21', '1.18', '2.33', '10.64', '8.17', '1.40', '1.90', '0.00', '0.76', '-3.35%', '-3.26%', '0.75%', '9.90%', '24.00%', '-3.80%', '25.60%', '16.10%', '11.90%', '11.30%', '104.60M', '101.70M', '2.87%', '4.01', '114.86', '-16.57%', '42.02%', '727.52K', '1,954,220', '0.88%', '34.36%', '21.03%']
[['OZK'], '-', '5.25B', '528.70M', '1.07B', '34.70', '11.06', '1.12', '2.75%', '2652', '2.50', '10.01', '11.18', '0.83', '4.91', '1.17', '3.69', '13.85', '-', '-', '0.24', '0.24', '-2.44%', '-2.05%', '2.57%', '2.00%', '12.20%', '15.00%', '-', '87.60%', '49.40%', '27.10%', '129.72M', '126.43M', '1.83%', '4.10', '47.90', '-11.04%', '102.84%', '563.90K', '2,264,946', '-6.58%', '83.07%', '30.38%']
[['PACW'], '-', '5.03B', '487.00M', '1.09B', '32.87', '56.88', '1.00', '2.38%', '1700', '1.90', '10.09', '9.96', '1.01', '4.60', '1.28', '0.74', '15.97', '-', '-', '0.00', '0.23', '0.08%', '2.44%', '10.65%', '1.60%', '13.40%', '23.10%', '-', '-', '44.60%', '24.00%', '117.03M', '114.71M', '2.16%', '3.51', '49.95', '-10.09%', '169.08%', '705.28K', '1,925,178', '1.89%', '135.46%', '65.47%']
[['PK'], '-', '4.65B', '-799.00M', '699.00M', '19.47', '3.75', '1.80', '9.37%', '182', '2.50', '-', '202.32', '-', '6.66', '0.99', '5.12', '-', '-', '-', '1.11', '1.11', '2.41%', '3.09%', '-2.79%', '-7.60%', '-16.60%', '-11.90%', '63.70%', '-76.10%', '-', '-', '236.00M', '233.81M', '5.49%', '4.52', '22.53', '-22.09%', '117.05%', '2.84M', '5,60,552', '-16.00%', '71.76%', '12.07%']
[['PCTY'], '-', '15.11B', '70.80M', '635.60M', '8.74', '3.77', '-', '-', '4150', '2.10', '218.96', '96.82', '10.95', '23.78', '31.52', '73.08', '130.97', '1.10', '1.10', '0.00', '0.00', '3.97%', '17.28%', '38.11%', '2.90%', '16.40%', '15.00%', '65.50%', '9.10%', '11.10%', '0.00%', '54.54M', '38.87M', '1.72%', '3.25', '247.23', '-1.08%', '97.72%', '206.07K', '643,298', '57.27%', '90.12%', '33.77%'],
[['DOC'], '-', '4.03B', '68.60M', '447.30M', '12.58', '0.01', '0.92', '5.03%', '81', '2.20', '56.66', '49.59', '5.84', '9.00', '1.45', '2684.37', '223.70', '-', '-', '0.49', '0.49', '-1.02%', '-1.42%', '0.29%', '1.60%', '2.60%', '1.60%', '70.10%', '15.00%', '15.30%', '283.00%', '215.84M', '215.76M', '3.43%', '4.76', '20.29', '-9.09%', '11.08%', '1.56M', '3,767,253', '2.12%', '0.44%', '2.81%']
[['PRG'], '-', '3.05B', '265.30M', '2.60B', '15.87', '2.04', '0.18', '0.40%', '1868', '1.70', '11.52', '10.42', '0.57', '1.17', '2.85', '22.16', '-', '-', '-', '0.05', '0.05', '-2.10%', '0.33%', '-7.91%', '-', '-', '19.30%', '98.60%', '-', '-', '-', '67.01M', '65.71M', '3.95%', '5.97', '67.63', '-25.22%', '9.62%', '434.35K', '1,228,629', '-3.29%', '-5.94%', '-16.02%']
[['PB'], '-', '6.24B', '531.10M', '1.09B', '67.90', '11.32', '1.96', '2.97%', '3756', '2.50', '11.53', '12.33', '1.26', '5.70', '0.97', '5.83', '16.45', '-', '-', '0.00', '0.00', '-4.12%', '-4.57%', '-8.26%', '1.50%', '8.60%', '14.90%', '-', '92.80%', '48.50%', '33.70%', '92.94M', '89.21M', '1.89%', '4.65', '75.27', '-20.46%', '35.31%', '363.36K', '866,417', '-16.66%', '27.25%', '-4.80%'],
[['PCH'], '-', '3.53B', '500.00M', '1.45B', '23.94', '7.69', '1.64', '3.09%', '1316', '2.50', '7.17', '16.97', '1.43', '2.43', '2.21', '6.89', '7.62', '4.00', '4.50', '0.48', '0.45', '2.41%', '2.15%', '-0.51%', '20.20%', '35.80%', '10.20%', '50.90%', '45.50%', '34.40%', '21.90%', '67.32M', '64.70M', '1.49%', '2.35', '63.83', '-19.26%', '37.86%', '411.03K', '1,203,011', '3.92%', '26.78%', '6.00%']
[['PDCO'], '-', '3.01B', '165.60M', '6.28B', '10.11', '1.41', '1.04', '3.36%', '7800', '2.80', '18.18', '14.37', '3.28', '0.48', '3.06', '21.98', '-', '0.80', '1.50', '0.64', '0.50', '0.73%', '2.13%', '-3.26%', '5.90%', '17.60%', '10.30%', '19.50%', '2.10%', '2.60%', '60.30%', '96.86M', '86.06M', '7.64%', '6.09', '33.75', '-17.10%', '39.86%', '1.08M', '1,811,311', '-4.47%', '26.97%', '4.56%']
[['PEB'], '-', '3.01B', '-456.80M', '398.10M', '24.70', '2.34', '0.04', '0.18%', '53', '2.60', '-', '-', '-', '7.57', '0.91', '9.65', '-', '-', '-', '0.72', '0.68', '4.94%', '3.07%', '2.06%', '-7.50%', '-14.20%', '-5.20%', '20.30%', '-77.10%', '-', '-', '130.81M', '129.57M', '11.16%', '12.99', '25.46', '-14.53%', '97.72%', '1.11M', '3,216,663', '-11.31%', '62.33%', '20.11%']
[['PEN'], '-', '10.02B', '15.90M', '671.40M', '18.59', '6.79', '-', '-', '3300', '1.60', '681.17', '177.73', '29.49', '14.92', '15.32', '41.92', '-', '3.70', '6.00', '0.04', '0.04', '3.86%', '6.69%', '10.32%', '1.90%', '2.40%', '-3.00%', '61.80%', '0.30%', '2.40%', '0.00%', '36.52M', '34.94M', '4.74%', '9.40', '319.80', '-11.02%', '74.16%', '175.96K', '303,744', '6.73%', '42.88%', '62.70%'],
[['PFGC'], '-', '7.23B', '40.70M', '30.40B', '15.91', '0.07', '-', '-', '23000', '2.10', '149.05', '15.83', '3.37', '0.24', '2.85', '651.48', '-', '0.70', '1.40', '1.21', '1.18', '-1.69%', '-0.99%', '-9.90%', '0.50%', '2.00%', '4.00%', '11.70%', '0.70%', '0.10%', '0.00%', '132.40M', '131.55M', '6.64%', '3.95', '63.00', '-24.34%', '42.98%', '2.21M', '3,767,998', '-18.83%', '17.78%', '-4.83%']
[['PPC'], '-', '6.89B', '-33.00M', '13.10B', '10.60', '1.61', '-', '-', '54700', '2.20', '-', '11.40', '-', '0.53', '2.67', '17.58', '-', '0.70', '1.40', '0.89', '0.88', '1.61%', '14.91%', '22.65%', '-', '-', '3.70%', '9.00%', '-', '-', '-', '243.68M', '47.40M', '3.29%', '1.91', '27.80', '-0.42%', '101.00%', '817.77K', '1,377,544', '12.19%', '69.12%', '44.11%']
[['PII'], '-', '7.11B', '658.10M', '8.18B', '18.28', '4.86', '2.52', '2.11%', '15000', '2.20', '11.56', '11.51', '0.77', '0.87', '6.55', '24.61', '13.92', '0.30', '1.20', '1.19', '1.14', '-1.49%', '-6.42%', '-4.39%', '14.30%', '61.60%', '7.50%', '25.90%', '11.00%', '8.00%', '23.50%', '61.30M', '56.93M', '6.79%', '5.94', '153.23', '-18.98%', '38.11%', '651.25K', '2,667,823', '-11.59%', '31.10%', '25.62%']
[['PNFP'], '-', '6.96B', '463.50M', '1.02B', '64.71', '35.51', '0.72', '0.80%', '2634', '2.00', '14.75', '14.80', '0.46', '6.84', '1.40', '2.54', '15.22', '-', '-', '0.14', '0.14', '-4.39%', '-2.12%', '7.66%', '1.30%', '9.80%', '14.20%', '-', '86.80%', '45.60%', '11.10%', '75.48M', '74.28M', '1.72%', '3.91', '101.27', '-8.43%', '175.37%', '326.24K', '1,314,862', '-1.79%', '133.51%', '40.25%']
[['PNM'], '-', '4.24B', '201.80M', '1.62B', '24.26', '0.22', '1.31', '2.65%', '1708', '3.20', '20.09', '19.68', '4.10', '2.61', '2.04', '229.24', '-', '0.50', '0.60', '1.70', '1.53', '-0.17%', '1.21%', '1.10%', '2.50%', '10.20%', '4.90%', '-', '17.50%', '12.40%', '51.60%', '86.07M', '84.78M', '3.95%', '5.46', '49.93', '-1.67%', '26.69%', '614.50K', '2,123,730', '0.98%', '23.25%', '1.81%']
[['POST'], '-', '6.93B', '193.80M', '5.94B', '44.49', '12.06', '-', '-', '10200', '1.90', '37.93', '21.75', '1.35', '1.17', '2.42', '8.93', '17.53', '1.50', '2.30', '2.49', '2.45', '-2.60%', '-0.55%', '1.62%', '1.60%', '6.70%', '6.30%', '30.70%', '10.10%', '3.30%', '0.00%', '63.70M', '58.67M', '5.87%', '9.61', '127.40', '-8.67%', '32.33%', '358.31K', '775,633', '0.73%', '25.10%', '6.61%'],
[['PSB'], '-', '4.37B', '131.00M', '426.30M', '30.13', '4.08', '4.20', '2.73%', '155', '3.20', '32.45', '38.37', '-', '10.26', '5.11', '37.71', '31.20', '-', '-', '0.00', '0.00', '-1.25%', '-0.22%', '2.97%', '6.30%', '16.10%', '22.10%', '69.70%', '44.00%', '30.70%', '88.20%', '27.53M', '19.95M', '1.91%', '4.43', '148.25', '-7.13%', '40.97%', '85.84K', '404,868', '1.87%', '24.98%', '15.92%'],
[['PRI'], '-', '5.93B', '436.30M', '2.46B', '51.07', '19.49', '1.88', '1.26%', '2230', '2.50', '13.56', '11.37', '1.05', '2.41', '2.92', '7.66', '11.58', '-', '-', '0.93', '0.93', '-0.62%', '0.54%', '0.51%', '2.90%', '23.40%', '11.70%', '-', '24.60%', '17.70%', '15.80%', '39.53M', '39.19M', '0.56%', '1.83', '173.80', '-9.74%', '38.67%', '118.85K', '427,485', '-0.46%', '26.15%', '11.44%'],
[['PGNY '], '-', '5.49B', '78.10M', '450.00M', '2.32', '1.05', '-', '-', '210', '1.40', '78.52', '102.43', '1.09', '12.21', '26.53', '58.50', '395.22', '2.40', '2.40', '0.00', '0.00', '11.84%', '14.25%', '20.73%', '29.40%', '45.70%', '27.60%', '22.20%', '6.60%', '17.40%', '0.00%', '88.17M', '75.77M', '5.57%', '4.13', '65.50', '-7.58%', '161.29%', '1.02M', '7,158,861', '30.62%', '124.75%', '45.22%']
[['PZZA'], '-', '4.70B', '-28.80M', '1.97B', '-4.70', '2.65', '1.40', '1.08%', '16700', '1.80', '-', '37.50', '-', '2.38', '-', '48.82', '30.55', '0.70', '0.80', '-', '-', '1.39%', '6.88%', '27.78%', '-3.30%', '11.60%', '90.90%', '31.10%', '6.90%', '-1.50%', '-', '34.73M', '32.03M', '4.36%', '3.90', '129.12', '-2.29%', '76.59%', '358.09K', '617,727', '48.28%', '55.08%', '52.17%'],
[['QLYS'], '-', '4.74B', '67.90M', '384.30M', '10.05', '9.06', '-', '-', '1626', '2.90', '71.10', '37.54', '8.89', '12.34', '11.87', '13.17', '26.45', '1.70', '1.70', '0.00', '0.00', '2.84%', '9.71%', '11.31%', '9.30%', '17.00%', '21.30%', '77.90%', '20.20%', '17.70%', '0.00%', '39.10M', '28.74M', '13.34%', '12.75', '115.92', '-19.85%', '37.68%', '300.85K', '952,890', '18.39%', '27.09%', '-2.11%'],
[['QDEL'], '-', '6.03B', '899.60M', '1.84B', '33.85', '15.09', '-', '-', '1370', '2.50', '7.43', '35.16', '1.03', '3.28', '4.53', '10.17', '8.47', '3.30', '4.40', '0.00', '0.00', '14.69%', '15.88%', '2.03%', '51.20%', '70.80%', '61.30%', '81.30%', '63.30%', '49.00%', '0.00%', '41.69M', '36.57M', '15.50%', '8.17', '132.20', '-46.84%', '48.56%', '693.78K', '1,318,338', '11.92%', '-10.11%', '-14.57%']
[['R'], '-', '4.19B', '272.40M', '8.97B', '46.17', '5.03', '2.24', '2.85%', '39000', '2.40', '15.37', '10.11', '-', '0.47', '1.70', '15.62', '5.60', '0.60', '0.60', '2.58', '2.02', '-0.09%', '2.90%', '6.92%', '2.00%', '11.40%', '1.90%', '50.90%', '5.40%', '2.90%', '45.10%', '53.87M', '53.24M', '2.50%', '2.28', '88.86', '-12.37%', '94.84%', '584.40K', '921,974', '6.19%', '75.55%', '27.20%'],
[['RAMP'], '-', '3.24B', '-51.20M', '462.60M', '15.81', '8.01', '-', '-', '1200', '2.30', '-', '102.59', '-', '6.99', '3.03', '5.98', '-', '5.90', '5.90', '0.00', '0.00', '-0.67%', '7.31%', '-13.84%', '-4.10%', '-4.80%', '-8.30%', '68.90%', '-24.20%', '-11.10%', '-', '68.33M', '66.14M', '3.22%', '3.13', '71.09', '-45.17%', '24.44%', '678.75K', '1,251,994', '-11.20%', '-7.72%', '-34.54%']
[['RBC'], '-', '5.77B', '260.60M', '3.24B', '65.48', '-', '1.32', '0.93%', '23000', '1.50', '22.43', '14.55', '2.24', '1.78', '2.18', '-', '20.44', '1.40', '2.20', '0.38', '0.30', '-4.76%', '-1.07%', '3.31%', '5.60%', '10.20%', '6.20%', '29.10%', '11.40%', '8.00%', '18.70%', '40.70M', '40.50M', '3.34%', '5.20', '187.83', '-10.64%', '55.37%', '260.31K', '634,920', '-7.30%', '42.15%', '16.16%'],
[['RCM'], '-', '5.96B', '-512.10M', '1.33B', '1.20', '0.60', '-', '-', '19000', '1.60', '-', '40.34', '-', '4.47', '18.02', '36.13', '54.96', '1.50', '1.50', '1.67', '1.55', '9.18%', '6.17%', '-8.67%', '-43.50%', '-270.90%', '20.90%', '19.40%', '10.70%', '-38.50%', '-', '268.25M', '135.65M', '3.48%', '4.72', '32.18', '-30.88%', '43.94%', '1.00M', '4,783,873', '-15.22%', '34.12%', '-9.99%']
[['REXR'], '-', '8.38B', '84.60M', '376.60M', '24.61', '0.46', '0.96', '1.61%', '147', '1.70', '90.98', '96.42', '9.10', '22.24', '2.42', '130.46', '73.79', '-', '-', '0.00', '0.37', '-2.97%', '-2.16%', '9.97%', '1.70%', '2.80%', '2.30%', '75.90%', '30.30%', '22.50%', '134.70%', '134.31M', '-', '-', '7.97', '69.06', '-6.23%', '36.64%', '699.74K', '1,676,916', '20.21%', '28.73%', '21.34%']
[['RGA'], '-', '7.70B', '828.00M', '15.88B', '197.71', '47.02', '2.92', '2.63%', '3600', '2.70', '9.19', '7.90', '13.13', '0.48', '0.56', '2.36', '2.69', '-', '-', '0.26', '0.26', '-4.36%', '-2.96%', '-7.21%', '1.00%', '6.20%', '3.30%', '-', '7.30%', '5.20%', '23.00%', '68.00M', '67.71M', '1.04%', '1.48', '130.33', '-17.59%', '23.23%', '477.45K', '752,855', '-11.54%', '9.98%', '-4.06%'],
[['RGEN'], '-', '16.85B', '99.90M', '508.50M', '29.18', '13.37', '-', '-', '1128', '1.70', '172.22', '103.40', '4.78', '33.14', '10.52', '22.95', '382.13', '2.60', '3.00', '0.16', '0.00', '8.17%', '22.26%', '45.36%', '5.50%', '6.90%', '4.00%', '58.80%', '24.20%', '19.70%', '0.00%', '54.93M', '51.06M', '3.08%', '4.64', '257.88', '2.27%', '122.39%', '338.64K', '1,162,394', '50.45%', '110.62%', '60.15%']
[['RGLD'], '-', '6.95B', '302.50M', '615.90M', '38.00', '3.40', '1.20', '1.15%', '28', '2.50', '22.69', '26.45', '1.41', '11.29', '2.75', '30.78', '42.66', '5.40', '5.70', '0.00', '0.00', '-5.14%', '-8.21%', '-7.12%', '11.00%', '12.50%', '12.10%', '83.80%', '54.80%', '49.10%', '25.10%', '65.55M', '65.37M', '2.37%', '4.34', '141.58', '-19.35%', '5.31%', '356.87K', '827,748', '-1.15%', '-18.35%', '-1.66%'],
[['RH'], '-', '14.75B', '534.00M', '3.51B', '39.54', '13.28', '-', '-', '4500', '2.10', '39.00', '25.54', '1.66', '4.21', '17.00', '50.61', '27.15', '0.40', '0.90', '1.34', '1.01', '-3.11%', '-2.44%', '13.72%', '17.40%', '98.20%', '22.10%', '48.10%', '20.80%', '15.20%', '0.00%', '21.17M', '18.49M', '12.89%', '5.21', '731.07', '-9.73%', '103.29%', '457.12K', '531,021', '30.36%', '77.10%', '50.19%'],
[['RLI'], '-', '4.72B', '281.00M', '1.15B', '27.46', '2.08', '1.00', '0.97%', '863', '2.90', '16.64', '29.29', '1.70', '4.09', '3.74', '49.37', '18.89', '-', '-', '0.12', '0.12', '-4.75%', '-4.50%', '-3.98%', '7.00%', '24.30%', '11.20%', '-', '28.00%', '24.40%', '15.40%', '45.23M', '43.25M', '2.57%', '8.88', '118.00', '-12.94%', '27.60%', '125.28K', '521,885', '-8.53%', '19.99%', '-1.50%'],
[['RNR'], '-', '6.94B', '398.80M', '5.04B', '138.96', '37.16', '1.44', '1.00%', '604', '2.60', '17.73', '8.23', '-', '1.38', '1.04', '3.88', '4.95', '-', '-', '0.17', '0.17', '-6.60%', '-6.30%', '-9.36%', '1.30%', '5.90%', '12.20%', '-', '10.10%', '7.90%', '17.40%', '48.16M', '45.48M', '1.69%', '2.27', '179.86', '-22.18%', '1.04%', '337.66K', '1,397,419', '-11.38%', '-13.98%', '-13.16%']
[['RPM'], '-', '10.32B', '498.60M', '6.11B', '13.61', '1.88', '1.52', '1.93%', '15490', '2.70', '20.37', '16.85', '1.28', '1.69', '5.78', '41.85', '24.92', '1.40', '2.10', '1.37', '1.37', '-3.90%', '-7.37%', '-11.09%', '8.50%', '31.70%', '13.50%', '39.40%', '11.80%', '8.20%', '38.10%', '129.51M', '128.01M', '1.42%', '3.61', '95.85', '-20.84%', '0.62%', '501.70K', '1,531,876', '-10.62%', '-6.19%', '-13.41%']
[['RS'], '-', '9.15B', '823.20M', '10.48B', '88.46', '11.46', '2.75', '1.91%', '12800', '2.50', '11.33', '10.43', '0.75', '0.87', '1.63', '12.58', '21.80', '2.50', '4.40', '0.29', '0.29', '-3.80%', '-4.97%', '-1.51%', '9.80%', '15.60%', '6.80%', '32.60%', '11.30%', '7.90%', '20.30%', '63.66M', '62.98M', '0.96%', '1.86', '179.50', '-20.49%', '44.11%', '325.24K', '933,095', '-3.16%', '34.05%', '20.32%'],
[['RUN'], '-', '9.23B', '-196.90M', '1.27B', '30.12', '3.31', '-', '-', '3800', '1.80', '-', '-', '-', '7.29', '1.49', '13.58', '-', '0.90', '1.20', '0.91', '0.86', '0.79%', '-6.20%', '-20.37%', '-1.50%', '-4.10%', '-3.70%', '17.10%', '-50.50%', '-15.60%', '-', '204.38M', '197.35M', '18.11%', '5.66', '77.64', '-55.50%', '20.02%', '6.32M', '14,51,333', '-19.20%', '-24.55%', '-35.27%']
